LotArea,LotFrontage,LotShape,LotConfig,LandContour,LandSlope,Neighborhood,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,WoodDeckSF,PoolArea,YrSold,SalePrice,AgeSinceRemod/Add,TotRms,PorchArea,LocationRank,OverallQualCond,ExterQualCond,BsmtQualCond,GarageQualCond
6240,48,Reg,Inside,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1342,5,1,1342,4,1,4,550,3,3,0,0,2008,234250,1,6,35,4,40,12,12,9
15498,69,IR1,Corner,Lvl,Gtl,Timber,8,6,4,3,4,3,1565,3,1,2898,4,1,4,665,3,3,0,0,2008,287000,32,6,246,3,48,12,12,9
12891,69,IR1,Corner,Lvl,Gtl,Gilbert,8,5,4,3,5,3,870,5,1,2004,4,1,4,644,3,3,0,0,2009,257500,7,9,48,2,40,12,15,9
6180,60,Reg,Corner,Lvl,Gtl,BrkSide,6,5,3,3,3,3,960,3,0,986,3,1,4,180,3,3,0,0,2007,102000,57,4,128,2,30,9,9,9
7449,57,Reg,Inside,Bnk,Gtl,IDOTRR,7,7,3,3,3,3,637,5,1,1108,4,1,4,280,3,3,0,0,2007,139400,57,5,205,1,49,9,9,9
10410,60,Reg,Corner,Lvl,Gtl,OldTown,3,4,3,3,3,3,672,3,1,1214,3,0,0,936,3,3,216,0,2006,105000,56,5,160,2,12,9,9,9
15865,95,IR1,Inside,Lvl,Mod,NAmes,8,6,4,4,3,4,2217,5,1,2217,4,1,3,621,3,3,81,0,2007,268000,37,8,431,2,48,16,12,9
19690,69,IR1,CulDSac,Lvl,Gtl,Edwards,6,7,4,4,4,3,697,3,1,2201,4,1,4,432,4,4,586,738,2006,274970,40,7,236,1,42,16,12,16
3182,43,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,4,3,1220,5,1,1220,4,1,4,397,3,3,100,0,2009,180000,3,5,16,4,35,12,12,9
9600,60,Reg,Inside,Lvl,Gtl,OldTown,7,9,3,5,3,3,689,5,1,1378,4,1,4,360,3,3,0,0,2008,161000,3,6,116,2,63,15,9,9
11100,60,Reg,Inside,Low,Gtl,Edwards,4,7,3,3,0,0,0,5,1,930,4,0,0,308,3,3,0,0,2010,84900,4,4,0,1,28,9,0,9
13587,70,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,988,3,1,988,3,0,0,264,3,3,0,0,2010,119000,52,5,0,2,25,9,9,9
11447,85,IR1,Inside,Lvl,Gtl,Timber,8,5,4,3,5,3,1964,5,1,1964,4,1,4,892,3,3,0,0,2008,370000,2,8,265,3,40,12,15,9
7242,64,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,1270,5,1,1270,4,0,0,524,3,3,0,0,2007,175900,1,5,96,3,35,12,12,9
7018,64,Reg,Inside,Lvl,Gtl,SawyerW,5,5,3,3,0,0,0,3,1,2240,3,0,0,528,3,3,154,0,2009,142953,30,10,0,3,25,9,0,9
9466,50,IR2,FR2,Lvl,Gtl,Veenker,8,5,4,3,4,3,1494,5,1,1494,4,1,4,478,3,3,0,0,2007,279700,12,5,247,4,40,12,12,9
8400,70,Reg,Corner,Lvl,Gtl,NAmes,5,5,3,3,2,3,1179,4,1,1364,3,1,4,331,3,3,0,0,2006,132000,49,6,60,2,25,9,6,9
11050,69,Reg,Inside,Lvl,Gtl,CollgCr,9,5,4,3,5,3,1440,5,1,2153,5,2,5,736,3,3,253,0,2009,313000,9,8,142,3,45,12,15,9
11040,60,Reg,Inside,Low,Mod,IDOTRR,4,6,3,3,3,3,637,4,1,1336,3,0,0,570,3,3,0,0,2006,108000,56,6,167,1,24,9,9,9
6931,60,Reg,Inside,Lvl,Gtl,Edwards,7,5,4,3,4,3,746,5,1,1656,4,1,4,397,3,3,178,0,2008,165400,4,7,128,1,35,12,12,9
12438,65,IR1,Inside,Lvl,Gtl,CollgCr,6,5,4,3,4,3,781,5,1,1499,4,1,3,473,3,3,413,0,2006,187000,11,7,91,3,30,12,12,9
15138,174,IR1,Inside,Lvl,Gtl,NoRidge,8,5,4,3,4,3,1462,5,1,2794,5,1,3,810,3,3,0,0,2009,403000,13,9,348,4,40,12,12,9
12046,69,IR1,Inside,Lvl,Gtl,NWAmes,6,6,3,3,3,3,848,3,1,2030,4,1,3,551,3,3,0,0,2007,195000,31,8,224,3,36,9,9,9
9600,100,IR1,Inside,Lvl,Gtl,NAmes,6,5,3,3,3,3,1218,3,1,1254,3,1,4,525,3,3,0,0,2007,158500,46,6,168,2,30,9,9,9
11367,90,Reg,Corner,Lvl,Gtl,CollgCr,8,5,4,3,4,3,1065,5,1,1989,4,1,4,586,3,3,199,0,2006,255000,4,8,60,3,40,12,12,9
26073,56,IR1,CulDSac,Lvl,Gtl,Crawfor,5,5,3,3,3,3,1898,5,1,1898,3,2,3,484,3,3,0,0,2008,236500,52,7,275,3,25,9,9,9
7150,65,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,988,3,1,988,3,0,0,360,3,3,0,0,2007,129250,41,6,0,2,30,9,9,9
15602,100,IR1,Inside,Lvl,Gtl,Crawfor,7,8,3,3,3,3,1501,3,1,1801,3,2,3,484,3,3,0,0,2010,289000,13,5,215,3,56,9,9,9
10260,76,Reg,Inside,Lvl,Gtl,Mitchel,5,4,3,3,0,0,0,3,1,1872,3,0,0,484,3,3,0,0,2008,100000,32,10,0,2,20,9,0,9
12728,69,Reg,Inside,Lvl,Gtl,CollgCr,8,5,4,3,4,3,1531,5,1,2439,4,1,3,560,3,3,184,0,2007,275000,6,9,121,3,40,12,12,9
11690,96,IR1,Inside,Lvl,Gtl,CollgCr,8,5,4,3,4,3,850,5,1,1764,4,1,3,560,3,3,120,0,2008,207000,8,7,29,3,40,12,12,9
9230,71,Reg,Corner,Lvl,Gtl,NAmes,5,8,3,3,3,3,864,4,1,1200,4,0,0,884,3,3,0,0,2006,146000,8,5,64,2,40,9,9,9
1890,21,Reg,Inside,Lvl,Gtl,BrDale,6,7,3,3,3,3,494,5,1,1030,3,0,0,264,3,3,0,0,2006,116000,34,6,0,1,42,9,9,9
9375,69,Reg,Inside,Lvl,Gtl,CollgCr,7,5,3,3,4,3,1057,5,1,2034,4,0,0,645,3,3,576,0,2009,219500,11,8,36,3,35,9,12,9
3480,48,Reg,Inside,Lvl,Gtl,NridgHt,7,5,4,3,4,3,1405,5,1,1405,4,1,3,478,3,3,148,0,2009,173000,6,5,36,4,35,12,12,9
17140,69,Reg,Inside,Lvl,Gtl,Edwards,4,6,3,3,3,3,1134,5,1,1229,3,0,0,284,3,3,0,0,2009,135000,53,5,0,1,24,9,9,9
8749,70,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,979,5,1,1932,4,1,4,610,3,3,0,0,2007,213000,4,8,120,3,35,12,12,9
11375,91,Reg,Inside,Lvl,Gtl,Sawyer,6,5,3,3,3,3,967,3,1,1299,4,1,3,494,3,3,81,0,2007,150000,12,5,280,1,30,9,9,9
3922,53,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,5,3,1258,5,1,1402,4,1,4,648,3,3,120,0,2007,194201,0,7,16,4,35,12,15,9
3182,43,Reg,Inside,Lvl,Gtl,Blmngtn,7,5,4,3,4,3,1346,5,1,1504,4,1,4,457,3,3,156,0,2009,181000,3,4,0,4,35,12,12,9
9750,75,Reg,Inside,Lvl,Gtl,NAmes,6,6,3,3,3,3,1442,4,1,1442,3,0,0,301,3,3,0,0,2007,157900,49,7,275,2,36,9,9,9
13426,72,IR1,Corner,Lvl,Gtl,CollgCr,7,5,4,3,4,3,951,5,1,1779,4,1,3,586,3,3,208,0,2006,217000,6,8,107,3,35,12,12,9
10574,85,Reg,Inside,Lvl,Gtl,Somerst,8,5,4,3,4,3,1082,5,1,1953,4,1,4,1043,3,3,160,0,2009,252000,3,7,50,4,40,12,12,9
8726,70,Reg,Inside,Lvl,Gtl,CollgCr,7,5,4,3,4,3,872,5,1,1909,4,0,0,529,3,3,0,0,2006,197000,4,8,108,3,35,12,12,9
7984,62,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,868,5,1,1630,4,1,4,436,3,3,120,0,2009,189500,4,7,48,2,35,12,12,9
8248,45,Reg,Inside,Lvl,Gtl,Edwards,5,7,3,3,3,3,686,4,1,1250,2,0,0,280,3,3,207,0,2006,116000,56,7,96,1,35,9,9,9
9790,69,Reg,Inside,Lvl,Gtl,NWAmes,6,5,3,3,3,3,1328,3,1,1328,3,2,4,528,3,3,0,0,2010,143000,47,7,26,3,30,9,9,9
7200,60,Reg,Inside,Lvl,Gtl,NAmes,5,7,3,3,3,3,876,3,1,988,3,0,0,276,3,3,0,0,2007,119000,57,5,80,2,35,9,9,9
7200,60,Reg,Inside,Lvl,Gtl,NAmes,6,5,3,3,3,3,854,2,1,1278,3,0,0,240,3,3,0,0,2008,127500,54,6,0,2,30,9,9,9
8125,65,Reg,Inside,Lvl,Gtl,Somerst,6,5,4,3,4,3,858,5,1,1716,4,0,0,615,3,3,0,0,2006,200825,1,7,53,4,30,12,12,9
8088,60,Reg,Inside,Lvl,Gtl,Edwards,2,3,3,3,3,3,498,3,0,498,3,0,0,216,2,2,0,0,2006,35000,51,3,100,1,6,9,9,4
12511,69,IR1,Corner,Lvl,Gtl,NWAmes,7,7,4,3,4,3,1420,5,1,2840,4,2,4,1314,3,4,0,0,2008,292500,30,9,224,3,49,12,12,12
1869,21,Reg,Inside,Lvl,Gtl,BrDale,6,6,3,3,3,3,483,3,1,987,3,0,0,280,3,3,0,0,2008,106000,38,5,0,1,36,9,9,9
9259,94,Reg,Corner,Lvl,Gtl,Sawyer,4,4,3,3,2,3,660,3,0,756,3,0,0,440,3,3,80,0,2010,85000,60,4,0,1,16,9,6,9
16770,129,Reg,Corner,Lvl,Gtl,NridgHt,8,5,4,3,5,3,1712,5,1,1712,4,1,4,701,3,3,218,0,2009,286500,6,7,183,4,40,12,15,9
4043,53,Reg,Inside,Lvl,Gtl,NPkVill,6,5,3,3,4,3,1069,3,1,1069,3,1,2,440,3,3,0,0,2010,127500,33,5,220,2,30,9,12,9
9000,75,Reg,Inside,Lvl,Gtl,Somerst,7,5,4,3,4,3,1335,5,1,1335,4,0,0,575,3,3,0,0,2007,210400,0,6,210,4,35,12,12,9
12677,62,IR1,Inside,Lvl,Gtl,NridgHt,8,5,5,3,5,3,1518,5,1,1518,5,1,4,588,3,3,185,0,2008,274000,4,4,140,4,40,15,15,9
12852,107,IR1,Corner,HLS,Gtl,Timber,8,5,4,3,4,3,920,5,1,1780,4,1,4,612,3,3,0,0,2008,264966,1,8,192,3,40,12,12,9
10320,60,Reg,Corner,Lvl,Gtl,IDOTRR,4,1,2,2,3,2,771,2,1,1484,3,0,0,264,3,2,14,0,2007,50000,57,6,295,1,4,4,6,6
10800,60,Reg,Inside,Lvl,Gtl,OldTown,5,6,3,4,2,3,686,3,1,1652,3,0,0,416,3,3,0,0,2010,139000,60,8,196,2,30,12,6,9
19522,69,IR1,Inside,Bnk,Gtl,Veenker,7,5,4,3,4,3,1223,4,1,2503,4,1,3,564,3,3,0,0,2007,300000,17,8,281,4,35,12,12,9
13860,75,Reg,Inside,Lvl,Gtl,NAmes,8,7,4,3,4,3,1952,4,1,2704,5,3,3,538,3,3,269,0,2009,345000,14,9,111,2,56,12,12,9
11927,73,Reg,Inside,Lvl,Gtl,CollgCr,8,5,4,3,4,3,1556,5,1,1592,4,1,3,484,3,3,120,0,2007,228000,12,6,35,3,40,12,12,9
11950,69,IR1,Corner,Lvl,Gtl,Gilbert,7,5,4,3,4,3,384,5,1,1394,4,1,3,400,3,3,100,0,2007,165500,4,7,0,2,35,12,12,9
9906,57,Reg,Inside,Lvl,Gtl,OldTown,4,4,3,3,3,3,686,2,0,1328,3,0,0,210,3,3,0,0,2006,107000,56,5,232,2,16,9,9,9
4923,41,Reg,Inside,Lvl,Gtl,StoneBr,8,5,4,3,5,3,1593,5,1,1593,5,1,4,682,3,3,0,0,2008,286000,6,4,344,4,40,12,15,9
7879,60,Reg,Inside,Lvl,Gtl,IDOTRR,4,5,3,3,3,3,720,3,0,720,3,0,0,0,0,0,0,0,2009,34900,59,4,638,1,20,9,9,0
7800,66,IR1,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,912,3,1,912,3,0,0,288,3,3,0,0,2006,115000,42,4,0,2,25,9,9,9
3196,69,Reg,Inside,Lvl,Gtl,Blmngtn,8,5,4,3,4,3,1273,5,1,1456,4,1,3,400,3,3,143,0,2006,215000,3,5,20,4,40,12,12,9
9928,68,Reg,Inside,Lvl,Gtl,OldTown,7,8,3,4,3,3,672,2,1,1944,3,0,0,216,3,3,24,0,2009,179900,15,6,28,2,56,12,9,9
6820,69,IR1,Corner,Lvl,Gtl,StoneBr,8,5,4,3,4,3,1488,3,1,1502,4,0,0,528,3,3,0,0,2010,212000,25,5,194,4,40,12,12,9
13128,50,IR1,CulDSac,HLS,Gtl,Gilbert,8,5,4,3,4,3,1074,5,1,2064,4,1,4,527,3,3,0,0,2006,250000,1,8,119,2,40,12,12,9
6240,52,Reg,Inside,Lvl,Gtl,BrkSide,5,6,3,3,3,3,1042,5,1,1576,3,1,4,225,3,3,0,0,2006,149000,56,5,0,2,30,9,9,9
8000,69,Reg,Inside,Lvl,Gtl,Gilbert,6,5,3,3,4,3,773,4,1,1658,3,1,3,431,3,3,224,0,2008,188000,12,8,84,2,30,9,12,9
10410,60,Reg,Inside,Lvl,Gtl,OldTown,3,8,3,4,3,3,713,5,1,713,4,0,0,371,2,2,0,0,2006,99800,5,4,236,2,24,12,9,4
10800,60,Reg,Inside,Bnk,Gtl,OldTown,7,8,3,4,3,3,718,5,1,2554,3,0,0,704,3,3,0,0,2007,159500,9,6,191,2,56,12,9,9
13300,67,IR1,Inside,Lvl,Gtl,Gilbert,7,5,4,3,4,3,384,5,1,1374,4,1,4,400,3,3,100,0,2010,184500,6,8,0,2,35,12,12,9
9588,69,IR1,Inside,Lvl,Gtl,CollgCr,8,5,4,3,5,3,1482,5,1,2574,5,1,4,868,3,3,0,0,2007,276000,0,7,148,3,40,12,15,9
2308,24,Reg,Corner,Lvl,Gtl,NPkVill,6,6,3,3,4,3,804,3,1,1548,4,1,3,440,3,3,48,0,2007,155000,31,8,0,2,36,9,12,9
13383,83,IR1,Inside,Lvl,Mod,Mitchel,5,5,3,3,3,3,1188,5,1,1404,3,1,1,504,3,3,0,0,2009,160000,9,6,16,2,25,9,9,9
9350,85,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,720,4,1,1440,3,1,1,480,3,3,0,0,2006,157500,42,7,272,2,30,9,9,9
9892,76,Reg,Inside,Lvl,Mod,Mitchel,8,5,4,4,4,4,1679,5,1,1803,4,2,3,482,3,3,129,0,2010,285000,15,9,286,2,40,16,16,9
8777,67,Reg,Inside,Lvl,Gtl,Edwards,5,7,3,3,3,3,1272,4,1,2200,3,0,0,0,0,0,0,0,2008,145900,5,12,70,1,35,9,9,0
10541,85,IR1,Corner,Lvl,Gtl,SawyerW,7,5,4,3,4,3,672,5,1,2037,4,1,3,472,3,3,100,0,2008,229000,12,7,33,3,35,12,12,9
5940,99,IR1,FR3,Lvl,Gtl,BrkSide,4,7,3,3,0,0,0,3,1,896,3,0,0,280,3,3,0,0,2008,79000,58,4,0,2,28,9,0,9
10284,60,Reg,Corner,Lvl,Gtl,OldTown,4,7,3,3,3,3,1151,5,1,1281,3,0,0,580,3,3,0,0,2007,128500,14,5,0,2,28,9,9,9
9660,84,IR1,Inside,Lvl,Gtl,NoRidge,8,5,4,3,4,3,1044,5,1,1976,4,1,5,885,3,3,210,0,2006,286000,8,8,31,4,40,12,12,9
10179,88,IR1,Corner,Lvl,Gtl,Gilbert,6,5,3,3,4,3,945,5,1,1608,3,1,3,470,3,3,252,0,2009,189500,12,7,30,2,30,9,12,9
9533,75,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,0,0,0,3,1,1210,3,0,0,616,3,3,208,0,2009,102900,56,5,100,2,25,9,0,9
5830,53,Reg,Corner,Lvl,Gtl,BrkSide,5,6,3,4,3,3,988,5,1,1612,3,0,0,363,3,3,0,0,2010,128500,13,6,0,2,30,12,9,9
12099,69,IR1,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,2,1216,5,1,1728,3,1,4,371,3,3,200,0,2007,156000,3,6,0,2,30,9,6,9
12665,88,IR1,Inside,Lvl,Gtl,Timber,8,5,4,3,4,4,1094,5,1,2482,4,1,4,642,3,3,144,0,2007,281213,1,8,39,3,40,12,16,9
27650,313,IR2,Inside,HLS,Mod,NAmes,7,7,3,3,4,3,585,5,1,2069,4,1,4,505,3,3,0,0,2008,242000,1,8,0,2,49,9,12,9
17600,69,IR1,Inside,Lvl,Gtl,NAmes,6,5,3,3,3,3,1478,5,1,1478,3,2,4,498,3,3,0,0,2009,157500,49,7,40,2,30,9,9,9
7162,62,Reg,Inside,Lvl,Gtl,Edwards,7,5,4,3,4,3,796,5,1,1724,4,1,4,616,3,3,168,0,2006,196500,2,7,57,1,35,12,12,9
8685,69,IR1,CulDSac,Lvl,Gtl,CollgCr,7,5,3,3,4,3,1425,5,1,1425,3,0,0,591,3,3,0,0,2006,193000,8,7,130,3,35,9,12,9
6240,52,Reg,Inside,Lvl,Gtl,BrkSide,5,8,3,4,3,3,672,5,1,1322,3,0,0,280,3,3,0,0,2007,132000,55,7,0,2,40,12,9,9
6451,58,Reg,Inside,Lvl,Gtl,OldTown,7,7,3,3,3,3,712,4,1,1428,3,0,0,576,3,3,264,0,2006,139900,36,7,84,2,49,9,9,9
8760,73,Reg,Inside,Lvl,Gtl,NAmes,6,6,3,3,3,3,1194,3,1,1194,3,0,0,312,3,3,0,0,2010,148000,51,6,120,2,36,9,9,9
12568,69,Reg,Inside,Lvl,Gtl,NridgHt,8,5,4,3,5,3,895,5,1,1818,5,1,4,774,3,3,196,0,2007,281500,0,8,104,4,40,12,15,9
13069,99,IR1,Inside,Lvl,Gtl,NridgHt,8,5,4,3,4,3,1706,5,1,2956,5,1,5,916,3,3,194,0,2007,342000,3,9,50,4,40,12,12,9
11080,140,Reg,Corner,Lvl,Gtl,Mitchel,6,6,3,3,3,3,1128,3,1,1210,3,0,0,528,3,3,0,0,2006,148000,31,7,0,2,36,9,9,9
10759,70,Reg,Corner,Lvl,Gtl,Sawyer,5,4,3,4,4,3,1001,3,1,1641,3,1,4,490,3,3,0,0,2008,140000,36,7,92,1,20,12,12,9
8973,69,Reg,Inside,Lvl,Gtl,NAmes,5,7,3,3,3,3,1008,3,1,1053,5,0,0,750,3,3,0,0,2006,150000,15,7,260,2,35,9,9,9
10990,97,IR1,CulDSac,Lvl,Gtl,NoRidge,7,5,4,3,5,3,1064,5,1,2125,4,2,3,576,3,3,168,0,2008,279500,11,9,0,4,35,12,15,9
3675,35,Reg,Inside,Lvl,Gtl,Edwards,6,5,3,3,4,3,547,5,1,1072,4,0,0,525,3,3,0,0,2007,140000,2,5,44,1,30,9,12,9
8385,65,Reg,Inside,Lvl,Gtl,Mitchel,6,5,3,3,3,3,1664,3,1,1664,3,0,0,616,3,3,0,0,2006,145000,28,8,0,2,30,9,9,9
5858,26,IR1,FR2,Lvl,Gtl,NAmes,7,5,4,3,4,3,1405,5,1,1337,4,1,2,511,3,3,203,0,2010,184000,11,6,68,2,35,12,12,9
3880,40,IR1,Inside,Lvl,Gtl,Greens,8,6,4,3,4,3,1226,3,1,1226,4,1,3,484,3,3,223,0,2010,206000,32,4,78,4,48,12,12,9
1504,21,Reg,Inside,Lvl,Gtl,MeadowV,4,4,3,3,3,3,546,3,1,1092,3,0,0,253,3,3,0,0,2007,85500,35,6,0,1,16,9,9,9
11988,74,IR1,Inside,HLS,Mod,Crawfor,6,7,3,3,3,3,715,2,1,1660,3,1,4,240,3,3,0,0,2008,188700,13,6,0,3,42,9,9,9
10928,80,Reg,Inside,Lvl,Gtl,NWAmes,6,6,3,3,3,3,1427,3,1,1671,3,1,3,484,3,3,252,0,2009,200000,23,6,55,3,36,9,9,9
10778,74,IR1,Inside,Lvl,Gtl,SawyerW,7,6,4,3,4,3,1054,4,1,1061,4,0,0,462,3,3,114,0,2009,162000,18,5,36,3,42,12,12,9
10200,60,Reg,Inside,Lvl,Gtl,Sawyer,5,8,3,3,3,3,672,5,1,672,3,0,0,240,3,3,168,0,2008,108000,11,4,0,1,40,9,9,9
9373,69,IR1,CulDSac,Lvl,Gtl,NWAmes,5,7,3,3,4,3,1621,3,1,1621,3,2,2,478,3,3,0,0,2009,213000,34,7,490,3,35,9,12,9
12085,93,Reg,Inside,Lvl,Gtl,NridgHt,8,5,4,3,5,3,1734,5,1,1734,5,1,4,928,3,3,0,0,2007,318000,0,7,0,4,40,12,15,9
8100,90,Reg,Corner,Lvl,Gtl,OldTown,5,5,3,3,3,3,849,3,0,2138,3,0,0,360,2,1,40,0,2009,106000,44,7,156,2,25,9,9,2
19950,114,Reg,Corner,Lvl,Gtl,Edwards,6,7,3,3,3,3,672,5,1,2009,3,2,4,795,3,3,0,0,2006,235000,56,7,222,1,42,9,9,9
9320,77,IR1,Inside,Lvl,Gtl,NAmes,4,5,3,3,3,3,950,2,1,1225,3,0,0,0,0,0,352,0,2010,128950,51,7,0,2,20,9,9,0
10197,80,IR1,Inside,Lvl,Gtl,NAmes,6,5,3,3,3,3,1362,3,1,1362,3,1,3,504,3,3,0,0,2008,163000,47,7,20,2,30,9,9,9
8160,60,Reg,Inside,Lvl,Gtl,Edwards,5,6,3,3,3,3,756,2,0,1134,3,0,0,240,3,3,0,0,2007,126000,57,7,0,1,30,9,9,9
11426,63,Reg,Inside,Lvl,Gtl,OldTown,7,5,3,3,4,3,1362,5,1,2082,4,0,0,484,3,3,280,0,2008,200000,5,7,238,2,35,9,12,9
11344,78,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,874,3,1,1524,3,0,0,315,3,3,0,0,2007,144000,49,6,0,2,25,9,9,9
8000,80,Reg,Corner,Lvl,Gtl,NAmes,5,4,3,3,3,3,1800,5,0,1800,3,0,0,0,0,0,0,0,2007,141000,46,10,0,2,20,9,9,0
11002,74,IR1,Inside,Lvl,Gtl,NoRidge,8,5,4,3,4,3,1389,5,1,2582,4,1,3,758,3,3,286,0,2007,322500,8,9,60,4,40,12,12,9
12137,48,IR2,CulDSac,Lvl,Gtl,CollgCr,7,5,3,3,4,3,1649,5,1,1661,4,0,0,598,3,3,0,0,2010,224900,12,6,34,3,35,9,12,9
21384,144,Reg,Inside,Lvl,Gtl,BrkSide,5,6,3,3,3,3,1324,5,1,1576,4,1,3,528,3,3,0,0,2009,223500,5,8,312,2,30,9,9,9
8926,69,IR1,Corner,Lvl,Gtl,Edwards,4,3,3,3,3,3,672,5,1,960,3,0,0,288,3,3,64,0,2009,112000,53,5,160,1,12,9,9,9
8702,72,IR1,Inside,Lvl,Gtl,Gilbert,6,5,3,3,3,3,926,5,1,1604,3,1,3,470,3,3,0,0,2008,187500,10,7,36,2,30,9,9,9
10020,69,IR1,Inside,Low,Sev,Edwards,1,1,2,2,2,1,683,4,0,904,2,0,0,0,0,0,0,0,2009,61000,59,4,0,1,1,4,2,0
12354,67,Reg,Corner,Lvl,Gtl,Edwards,6,8,3,3,3,2,684,4,1,1196,4,0,0,528,3,3,0,0,2009,110000,9,5,46,1,48,9,6,9
4130,56,IR1,Inside,Lvl,Gtl,BrkSide,3,6,4,3,3,3,270,4,1,729,3,0,0,0,0,0,0,0,2008,52000,5,4,0,2,18,12,9,0
6289,41,IR1,Inside,Lvl,Gtl,NridgHt,6,5,4,3,4,3,1362,5,1,1362,4,1,4,460,3,3,192,0,2007,207000,1,6,28,4,30,12,12,9
8525,55,Reg,Inside,Bnk,Gtl,SWISU,5,6,3,3,3,3,940,3,0,1964,3,0,0,0,0,0,0,0,2008,130000,58,7,192,1,30,9,9,0
10791,72,Reg,Inside,Lvl,Gtl,Sawyer,4,5,3,3,0,0,0,3,1,1296,3,0,0,516,3,3,0,0,2006,90000,39,6,0,1,20,9,0,9
10429,62,Reg,Inside,Lvl,Gtl,Mitchel,5,5,3,3,4,3,624,3,1,1287,3,0,0,440,3,3,150,0,2009,130000,17,6,0,2,25,9,12,9
7438,92,IR1,Inside,Lvl,Gtl,BrkSide,5,8,3,3,2,3,504,4,1,1252,3,0,0,576,3,3,104,0,2006,127000,15,5,0,2,40,9,6,9
11670,84,IR1,Corner,Lvl,Gtl,Somerst,9,5,5,3,5,4,1905,5,1,1905,5,1,4,788,3,3,0,0,2007,320000,1,6,191,4,45,15,20,9
10800,60,Reg,Inside,Lvl,Gtl,OldTown,5,6,3,3,3,3,1120,5,1,1130,3,1,4,720,3,3,229,0,2006,120000,56,5,0,2,30,9,9,9
11920,70,Reg,Inside,Lvl,Gtl,SawyerW,7,5,4,3,4,3,831,5,1,1659,4,0,0,484,3,3,144,0,2010,181000,6,7,68,3,35,12,12,9
9450,68,Reg,Inside,Bnk,Mod,Edwards,4,5,3,3,3,3,894,5,1,894,3,0,0,400,3,3,0,0,2007,110000,53,5,0,1,20,9,9,9
7627,63,Reg,Corner,Lvl,Gtl,OldTown,4,6,2,3,2,1,600,4,0,1701,2,0,0,0,0,0,0,0,2009,94550,59,8,148,2,24,6,2,0
5900,51,IR1,Inside,Bnk,Gtl,BrkSide,4,7,3,3,4,3,440,3,1,869,2,0,0,0,0,0,0,0,2006,85500,48,4,0,2,28,9,12,0
9129,72,Reg,Inside,Lvl,Gtl,Mitchel,5,5,3,3,4,3,923,3,1,1008,4,1,2,678,3,3,201,0,2007,153500,30,4,66,2,25,9,12,9
13680,69,IR1,CulDSac,Lvl,Gtl,Edwards,3,5,3,3,0,0,0,5,1,1733,3,1,4,452,3,3,0,0,2009,139600,54,7,0,1,15,9,0,9
9600,80,Reg,Inside,Lvl,Gtl,NAmes,5,5,3,3,3,3,1568,3,1,1568,3,0,0,440,3,3,160,0,2009,143000,42,6,40,2,25,9,9,9
14720,56,IR1,CulDSac,Lvl,Gtl,NoRidge,8,5,4,3,4,3,2033,5,1,3238,4,1,5,666,3,3,283,0,2010,410000,14,9,86,4,40,12,12,9
8750,70,Reg,Inside,Lvl,Gtl,CollgCr,6,5,3,3,4,3,928,5,1,1772,3,1,3,492,3,3,150,0,2009,200000,11,8,96,3,30,9,12,9
7130,62,Reg,Inside,Lvl,Gtl,NAmes,5,6,3,3,3,3,864,3,1,864,3,0,0,312,3,3,0,0,2009,130000,42,5,0,2,30,9,9,9
9350,50,Reg,Inside,Bnk,Gtl,Edwards,6,7,3,3,3,3,747,5,1,1639,4,1,4,240,3,3,0,0,2009,154400,59,6,50,1,42,9,9,9
8963,69,IR1,Inside,Lvl,Gtl,NWAmes,8,9,5,4,3,4,1142,5,1,2715,4,2,3,831,3,3,0,0,2008,299800,12,10,204,3,72,20,12,9
9780,60,Reg,Inside,Lvl,Gtl,Edwards,5,3,3,3,3,3,585,3,0,1112,3,0,0,226,1,1,0,0,2009,63000,59,8,0,1,15,9,9,1
5805,69,Reg,Inside,Bnk,Mod,OldTown,5,7,3,3,3,3,1347,4,1,1347,4,0,0,551,3,3,0,0,2010,143000,53,7,0,2,35,9,9,9
8243,76,IR1,CulDSac,Lvl,Gtl,NAmes,5,7,3,4,3,3,964,5,1,964,3,1,2,784,3,3,170,0,2007,137500,46,5,0,2,35,12,9,9
12227,69,IR1,Corner,Lvl,Gtl,NWAmes,6,7,3,4,4,4,1330,3,1,2872,3,1,3,619,3,3,550,0,2008,272000,13,9,282,3,42,12,16,9
